genome,gene,confidence,level,pred_product,truth_product,correct
Bacillus_subtilis_168,gene_81fff2579f0f,1.0,high,segregation and condensation protein a,chromosome condensation and partitioning factor,0
Bacillus_subtilis_168,gene_7b08877ea144,0.9543,high,riboflavin synthase,riboflavin synthase (alpha subunit),1
Bacillus_subtilis_168,gene_23a1ce2e01a7,1.0,high,riboflavin biosynthesis protein ribd,fused diaminohydroxyphosphoribosylaminopyrimidine deaminase; 5-amino-6-(5-phosphoribosylamino) uracil reductase,0
Bacillus_subtilis_168,gene_d6f7a9890051,0.7419,moderate,riboflavin transporter fmnp,FMN permease,0
Bacillus_subtilis_168,gene_33c54bb2a608,1.0,high,peptidyl-prolyl cis-trans isomerase b,peptidyl-prolyl isomerase,1
Bacillus_subtilis_168,gene_77a7ec602696,1.0,high,signal peptidase i s,type I signal peptidase,1
Bacillus_subtilis_168,gene_71b0a6eb93d7,1.0,high,stage v sporulation protein af,stage V sporulation protein AF,1
Bacillus_subtilis_168,gene_147efd37fb7e,0.95,high,spore maturation protein b,spore maturation protein,1
Bacillus_subtilis_168,gene_1084e3f752b4,0.95,high,stage v sporulation protein ad,"stage V sporulation protein AD (uptake of pyridine-2,6-dicarboxylic acid)",1
Bacillus_subtilis_168,gene_9820a4f0ef5c,0.95,high,stage v sporulation protein aa,stage V sporulation protein AA,1
Bacillus_subtilis_168,gene_14afa27fd007,1.0,high,rna polymerase sigma-f factor,RNA polymerase sporulation-specific sigma factor (sigma-F),1
Bacillus_subtilis_168,gene_582f43a039c2,1.0,high,diaminopimelate decarboxylase,"meso-2,6-diaminopimelate decarboxylase",1
Bacillus_subtilis_168,gene_efe54162b04b,1.0,high,anti-sigma f factor antagonist,anti-anti-sigma factor (antagonist of SpoIIAB),1
Bacillus_subtilis_168,gene_624cd0b92215,1.0,high,d-alanyl-d-alanine carboxypeptidase dacf,D-alanyl-D-alanine carboxypeptidase (penicilin binding protein),1
Bacillus_subtilis_168,gene_7f9e9994f1bd,1.0,high,anti-sigma f factor,anti-sigma factor (antagonist of sigma(F)) and serine kinase,1
Bacillus_subtilis_168,gene_2358aa6465fb,1.0,high,phosphopentomutase,"1,5-phosphopentomutase",1
Bacillus_subtilis_168,gene_472e4969bd6a,1.0,high,tyrosine recombinase xerd,site-specific tyrosine recombinase for chromosome partitioning,0
Bacillus_subtilis_168,gene_680243028e00,1.0,high,ferric uptake regulation protein,transcriptional regulator for iron transport and metabolism,0
Bacillus_subtilis_168,gene_93c9b67df0f2,0.95,high,stage v sporulation protein ac,mechanosensitive channel; stage V sporulation protein AC,1
Bacillus_subtilis_168,gene_45ab35b64c19,1.0,high,malate-2h(+)/na(+)-lactate antiporter,malate-H+/Na+-lactate antiporter,1
Bacillus_subtilis_168,gene_a1ee66f06af3,0.7787,moderate,atp-dependent dna helicase recs,ATP-dependent DNA helicase,1
Bacillus_subtilis_168,gene_405d14c49993,1.0,high,l-asparaginase 1,exported L-asparaginase,1
Bacillus_subtilis_168,gene_03c723b030ea,1.0,high,hth-type transcriptional regulator ansr,transcriptional regulator of ansAB (Xre family),0
Bacillus_subtilis_168,gene_4c478936cbe7,1.0,high,riboflavin biosynthesis protein ribba,"fused 3,4-dihydroxy-2-butanone 4-phosphate synthase and GTP cyclohydrolase II",0
Bacillus_subtilis_168,gene_0ad3a67aadbe,0.95,high,stage v sporulation protein ae,stage V sporulation germinant protein,1
Bacillus_subtilis_168,gene_bc7dbc04be3c,1.0,high,nad-dependent malic enzyme 1,catabolic NAD-dependent malic enzyme (conversion of malate into pyruvate),1
Bacillus_subtilis_168,gene_2041c4e14c81,1.0,high,aspartate ammonia-lyase,L-aspartase (aspartate ammonia lyase),1
Bacillus_subtilis_168,gene_fa9537ad0a5f,1.0,high,d-serine dehydratase,D-serine ammonia-lyase,0
Bacillus_subtilis_168,gene_a8ad072bb009,1.0,high,cytochrome c biogenesis protein resb,factor required for cytochrome c synthesis,0
Bacillus_subtilis_168,gene_d5de941592b6,1.0,high,pantothenate kinase,pantothenate kinase,1
Bacillus_subtilis_168,gene_7d16ec370f54,0.9502,high,glucose-6-phosphate 1-dehydrogenase,glucose-6-phosphate 1-dehydrogenase (NADP-dependent),1
Bacillus_subtilis_168,gene_40c27335b798,1.0,high,adp-ribose pyrophosphatase,isopentenyl pyrophosphate and dimethylallyl pyrophosphate diphosphatase (moonlighting ADP-ribose pyrophosphatase),1
Bacillus_subtilis_168,gene_3f38a8055414,0.9716,high,dna polymerase iv 1,DNA-damage lesion bypass DNA polymerase,1
Bacillus_subtilis_168,gene_14c1060afc5c,0.95,high,membrane protein insertion and folding monitor,regulator of OxaAB translation,0
Bacillus_subtilis_168,gene_63d5a7575cb1,0.9781,high,dna polymerase iv 2,Y family DNA polymerase V bypassing lesions during replication,1
Bacillus_subtilis_168,gene_5d14c3085601,1.0,high,6-phosphogluconate dehydrogenase,NADP+-dependent 6-P-gluconate dehydrogenase,0
Bacillus_subtilis_168,gene_fdbb34caaf8d,1.0,high,nadph dehydrogenase,NADPH-dependent flavin oxidoreductase (acting on cinnamaldehyde-related compounds),0
Bacillus_subtilis_168,gene_fb8eb141648c,1.0,high,Replication-related protein,"pyrroline-5-carboxylate reductase (NADP-dependent, weak activity)",0
Bacillus_subtilis_168,gene_51a58a7b74bc,1.0,high,bacilliredoxin brxb,bacilliredoxin B (de-bacillithiolation),0
Bacillus_subtilis_168,gene_b746553ba941,1.0,high,purine nucleoside phosphorylase 1,purine nucleoside phosphorylase,1
Bacillus_subtilis_168,gene_ef1aa30c4cce,1.0,high,multidrug-efflux transporter 1 regulator,transcriptional regulator (MerR family),0
Bacillus_subtilis_168,gene_98843878f898,0.8535,high,2-oxoisovalerate dehydrogenase subunit beta,branched-chain alpha-keto acid dehydrogenase E1 subunit,0
Bacillus_subtilis_168,gene_953614adf2c4,0.9088,high,2-oxoisovalerate dehydrogenase subunit alpha,branched-chain alpha-keto acid dehydrogenase E1 subunit,0
Bacillus_subtilis_168,gene_a8ddc3283c4b,0.962,high,dihydrolipoyl dehydrogenase,branched-chain alpha-keto acid dehydrogenase E3 subunit (dihydrolipoamide dehydrogenase),0
Bacillus_subtilis_168,gene_19e63263d7a2,1.0,high,leucine dehydrogenase,branched-chain amino acid dehydrogenase,0
Bacillus_subtilis_168,gene_f5901792ec1b,1.0,high,arginine-binding extracellular protein artp,high affinity arginine ABC transporter binding lipoprotein,0
Bacillus_subtilis_168,gene_bb92694686b6,1.0,high,2-methylisocitrate lyase,2-methylisocitrate lyase,1
Bacillus_subtilis_168,gene_c8ee15cef273,0.878,high,membrane protein insertase miscb,Sec-independent factor for membrane protein insertion (YidC/SpoIIIJ family),0
Bacillus_subtilis_168,gene_0f1b2e44c84c,0.9997,high,citrate/2-methylcitrate synthase,bifunctional citrate synthase/2-methylcitrate synthase,1
Bacillus_subtilis_168,gene_6fc5b34d7a25,1.0,high,butyrate kinase,branched-chain fatty-acid kinase,0
Bacillus_subtilis_168,gene_6d2a8d3f63c5,1.0,high,3-hydroxybutyryl-coa dehydrogenase,3-hydroxybutyryl-CoA dehydrogenase,1
Bacillus_subtilis_168,gene_b8a30aff078f,1.0,high,sigma l-dependent transcriptional regulator yqir,transcriptional regulator,1
Bacillus_subtilis_168,gene_3d58bb59be6e,0.8711,high,lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex,branched-chain alpha-keto acid dehydrogenase E2 subunit (lipoamide acyltransferase),1
Bacillus_subtilis_168,gene_25a1d72d07c3,1.0,high,spoivb peptidase,regulatory membrane-associated serine protease,0
Bacillus_subtilis_168,gene_d732f3f576b2,1.0,high,stage 0 sporulation protein a,"response regulator, phosphorylated in response to complex YlbF/YmcA/YaaT",0
Bacillus_subtilis_168,gene_a27f1e2cb951,1.0,high,arginine repressor,transcriptional regulator (AhrC(ArgR)-arginine),0
Bacillus_subtilis_168,gene_8668570cc615,1.0,high,multidrug resistance protein 1,multidrug-efflux transporter,0
Bacillus_subtilis_168,gene_3889fdc71434,1.0,high,farnesyl diphosphate synthase,farnesyl diphosphate synthase,1
Bacillus_subtilis_168,gene_e6d8bb383514,1.0,high,exodeoxyribonuclease 7 small subunit,exodeoxyribonuclease VII (small subunit),1
Bacillus_subtilis_168,gene_f776269b743f,1.0,high,exodeoxyribonuclease 7 large subunit,exodeoxyribonuclease VII (large subunit),1
Bacillus_subtilis_168,gene_c196f0599733,1.0,high,citrate/2-methylcitrate dehydratase,2-methylcitrate dehydratase (promiscuous),1
Bacillus_subtilis_168,gene_9a598b169b53,1.0,high,transcription antitermination protein nusb,transcription termination factor NusB,1
Bacillus_subtilis_168,gene_932d722ca1db,1.0,high,arginine transport atp-binding protein artm,high affinity arginine ABC transporter (ATP-binding protein),0
Bacillus_subtilis_168,gene_4f0840388a81,1.0,high,1-deoxy-d-xylulose-5-phosphate synthase,1-deoxyxylulose-5-phosphate synthase,1
Bacillus_subtilis_168,gene_de6ae75e661e,0.95,high,stage iii sporulation protein ah,stage III sporulation ratchet engulfment protein,1
Bacillus_subtilis_168,gene_ecb717b823ca,0.95,high,stage iii sporulation protein ag,stage III sporulation engulfment assembly protein,1
Bacillus_subtilis_168,gene_02a077571949,1.0,high,acyl-coa dehydrogenase,propionyl-CoA dehydrogenase subunit,1
Bacillus_subtilis_168,gene_bc19abad5fae,0.95,high,stage iii sporulation protein ae,stage III sporulation protein (feeding tube apparatus),1
Bacillus_subtilis_168,gene_65fdeb1ad4bc,0.95,high,stage iii sporulation protein ad,stage III sporulation protein (feeding tube apparatus),1
Bacillus_subtilis_168,gene_bb23d7d5bc81,1.0,high,biotin carboxyl carrier protein of acetyl-coa carboxylase,acetyl-CoA carboxylase subunit (biotin carboxyl carrier subunit),1
Bacillus_subtilis_168,gene_d8989d6f0cac,1.0,high,stage iii sporulation protein ab,stage III sporulation protein (feeding tube apparatus),1
Bacillus_subtilis_168,gene_c90a7c2b34d4,0.808,high,phosphate butyryltransferase,phosphate BCFA and butyryl coenzyme A transferase,0
Bacillus_subtilis_168,gene_bb6fb5cbbd5d,1.0,high,stage iii sporulation protein aa,ATP-binding stage III sporulation protein,1
Bacillus_subtilis_168,gene_5199338cbdd4,1.0,high,3-dehydroquinate dehydratase,"3-dehydroquinate dehydratase, type II",1
Bacillus_subtilis_168,gene_90f79a2cd5f0,0.95,high,stage iii sporulation protein af,stage III sporulation protein (feeding tube apparatus),1
Bacillus_subtilis_168,gene_6cc91781d6a6,1.0,high,hth-type transcriptional regulator mntr,"transcriptional regulator (hydrogen peroxide sensing, allosterically regulated by Mn2+)",0
Bacillus_subtilis_168,gene_3c237da7bc38,1.0,high,glycine dehydrogenase (decarboxylating) subunit 2,glycine decarboxylase (subunit 2) (glycine cleavage system protein P),0
Bacillus_subtilis_168,gene_3d7153e764ac,1.0,high,octanoyltransferase lipm,protein octanoyltransferase,1
Bacillus_subtilis_168,gene_5d316b5de338,1.0,high,aminomethyltransferase,aminomethyltransferase (glycine cleavage system protein T),1
Bacillus_subtilis_168,gene_3ed8bb442585,1.0,high,glycine dehydrogenase (decarboxylating) subunit 1,glycine decarboxylase (subunit 1) (glycine cleavage system protein P),0
Bacillus_subtilis_168,gene_0d2f1ee0ff3a,0.95,high,stage iii sporulation protein ac,stage III sporulation protein (feeding tube apparatus),1
Bacillus_subtilis_168,gene_ae968444b1b7,0.9106,high,hth-type transcriptional regulator sinr,master regulator of biofilm formation,0
Bacillus_subtilis_168,gene_e33cae3005e8,0.95,high,major biofilm matrix component,major biofilm matrix component,1
Bacillus_subtilis_168,gene_9cc43540f42a,1.0,high,signal peptidase i w,type I signal peptidase,1
Bacillus_subtilis_168,gene_d88f391601b8,0.95,high,forespore factor spoiiil,factor involved in sporulation,0
Bacillus_subtilis_168,gene_06a533a3d405,0.95,high,competence protein comgg,component of the DNA transport pilin platform,0
Bacillus_subtilis_168,gene_8277f9ca6099,1.0,high,competence protein comgf,component of the DNA transport pilin platform,0
Bacillus_subtilis_168,gene_d032b8ebc180,1.0,high,competence protein comgc,pilin-like component of the DNA transport membrane pilin platform,0
Bacillus_subtilis_168,gene_564519aed6de,0.95,high,comg operon protein 2,membrane pilin platform component of the DNA transport machinery,0
Bacillus_subtilis_168,gene_9e617e5cad7e,1.0,high,elongation factor p,elongation factor P,1
Bacillus_subtilis_168,gene_544e1c1bbe7a,1.0,high,magnesium transport protein cora,CorA-type divalent ion transporter,0
Bacillus_subtilis_168,gene_2ef77938ecd1,0.95,high,tasa anchoring/assembly protein,lipoprotein for biofilm formation,0
Bacillus_subtilis_168,gene_efdd05090201,1.0,high,rsbt co-antagonist protein rsbrd,component of the anxiosome (stressosome),0
Bacillus_subtilis_168,gene_a7fb8b0f912a,1.0,high,regulatory protein mgsr,transcriptional regulator of stress,0
Bacillus_subtilis_168,gene_83bd666c9f06,0.95,high,protein sini,antagonist of SinR,0
Bacillus_subtilis_168,gene_5c57d1531405,1.0,high,acetyl-coa acetyltransferase,degradative acetoacetyl-CoA thiolase,0
Bacillus_subtilis_168,gene_47654066707d,0.8421,high,lipoteichoic acid synthase-like yqgs,enzyme responsible for polyglycerolphosphate LTA synthesis,0
Bacillus_subtilis_168,gene_1c335dbb5288,1.0,high,large ribosomal subunit protein bl33a,ribosomal protein L33,0
Bacillus_subtilis_168,gene_c6a141d00b6f,1.0,high,phosphate import atp-binding protein pstb 1,phosphate ABC transporter (ATP-binding protein),1
Bacillus_subtilis_168,gene_21a2047b3c01,0.7002,moderate,abc transporter permease protein yqgi,phosphate ABC transporter (permease),1
Bacillus_subtilis_168,gene_1b1a544b49b6,1.0,high,phosphate-binding protein psts,phosphate ABC transporter (phosphate binding lipoprotein),0
Bacillus_subtilis_168,gene_c7cf46f2bf58,1.0,high,superoxide dismutase,superoxide dismutase (Mn[2+]-dependent),1
Bacillus_subtilis_168,gene_75ffca399e62,0.8107,high,rhomboid protease glup,membrane endopeptidase,0
Bacillus_subtilis_168,gene_2a823bf3f87e,1.0,high,cell wall-binding protein yqga,cell wall protein,1
Bacillus_subtilis_168,gene_356070009f57,1.0,high,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase),1
Bacillus_subtilis_168,gene_6bfb639697a2,1.0,high,zinc-specific metallo-regulatory protein,transcriptional regulator (Zn[2+]-binding Fur family),0
Bacillus_subtilis_168,gene_2558cbc9e82f,1.0,high,penicillin-binding protein 2a,transpeptidase (penicillin-binding protein 2A),1
Bacillus_subtilis_168,gene_03ad83d864e9,0.9801,high,dna repair protein recn,factor for double strand breaks DNA repair and genetic recombination,0
Bacillus_subtilis_168,gene_94328d9da913,0.9004,high,dead-box atp-dependent rna helicase cshb,ATP-dependent RNA helicase; cold shock,1
Bacillus_subtilis_168,gene_46632ccdf1bc,1.0,high,phosphate import atp-binding protein pstb 2,phosphate ABC transporter (ATP-binding protein),1
Bacillus_subtilis_168,gene_0677585cf855,0.95,high,trna (adenine(22)-n(1))-methyltransferase,tRNA (adenine(22)-N(1))-methyltransferase,1
Bacillus_subtilis_168,gene_60bab11c07d3,0.8444,high,abc transporter permease protein yqgh,phosphate ABC transporter (permease),1
Bacillus_subtilis_168,gene_6b812b5edcde,1.0,high,rna polymerase sigma factor siga,RNA polymerase major sigma-43 factor (sigma-A),1
Bacillus_subtilis_168,gene_599cfabbc27a,1.0,high,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase,1
Bacillus_subtilis_168,gene_e0c3917c5916,0.95,high,cytochrome c-550,cytochrome c550,0
Bacillus_subtilis_168,gene_2d1ee56fad4e,1.0,high,transcriptional repressor ccpn,negative regulator of gluconeogenesis,0
Bacillus_subtilis_168,gene_700647c3ca8d,1.0,high,pyruvate,bifunctional ADP-dependent kinase-Pi-dependent pyrophosphorylase / positive regulator of gluconeogenesis,0
Bacillus_subtilis_168,gene_0576014a94f5,1.0,high,glycine--trna ligase alpha subunit,glycyl-tRNA synthetase (alpha subunit),0
Bacillus_subtilis_168,gene_0c8e58251d22,1.0,high,dna repair protein reco,DNA double strand break repair and homologous recombination factor,0
Bacillus_subtilis_168,gene_98c0d3a58634,0.8355,high,dna primase,DNA primase,1
Bacillus_subtilis_168,gene_2e5fba711957,1.0,high,undecaprenol kinase,undecaprenol kinase,1
Bacillus_subtilis_168,gene_41b785ac608e,1.0,high,endoribonuclease ybey,endonuclease involved in 70S ribosomes quality control,0
Bacillus_subtilis_168,gene_319cd4ffbea3,1.0,high,cytidine deaminase,cytidine/deoxycytidine deaminase,1
Bacillus_subtilis_168,gene_211e1c80c9a6,1.0,high,phoh-like protein,phosphate starvation-induced protein,0
Bacillus_subtilis_168,gene_68933d9da047,0.9905,high,glucokinase,glucose kinase,0
Bacillus_subtilis_168,gene_b753071e359f,1.0,high,flotillin-like protein floa,flotillin-like protein involved in membrane lipid rafts,0
Bacillus_subtilis_168,gene_ecd09a2b50fd,1.0,high,small ribosomal subunit protein bs21,ribosomal protein S21,0
Bacillus_subtilis_168,gene_fefaeceb574b,0.7006,moderate,ribosomal rna small subunit methyltransferase e,methylase of U1498 in 16S rRNA,0
Bacillus_subtilis_168,gene_535e80760dbd,1.0,high,ribosomal protein l11 methyltransferase,ribosomal protein L11 methyltransferase,1
Bacillus_subtilis_168,gene_42055587927a,1.0,high,competence protein comga,membrane associated ATPase of the pilin platform for DNA competence,0
Bacillus_subtilis_168,gene_a7c53fd0f8d4,0.8509,high,glycine--trna ligase beta subunit,glycyl-tRNA synthetase (beta subunit),0
Bacillus_subtilis_168,gene_4485a443631b,1.0,high,protein grpe,nucleotide exchange factor for DnaK activity,0
Bacillus_subtilis_168,gene_60a7ad92cfb2,1.0,high,heat-inducible transcription repressor hrca,transcriptional regulator of heat-shock genes,0
Bacillus_subtilis_168,gene_0fe0b446b6fe,0.95,high,stage ii sporulation protein p,spore autolysin (stage II sporulation),1
Bacillus_subtilis_168,gene_e3e2e254c112,0.771,moderate,heme chaperone hemw,coproporphyrinogen III oxidase,0
Bacillus_subtilis_168,gene_ddd896703a0e,1.0,high,small ribosomal subunit protein bs20,ribosomal protein S20 (BS20),1
